version	total
2.5.3	384
2.5.4	383
2.6.2	378
2.6.4	374
2.6.5	379
2.6.6	350
3.0.0b	91
3.0.0f	89
3.1b	74
3.1	261
3.2c	73
3.3c	64
3.3.4	65
3.3.5	36
3.3.6	29
3.3.7	32
