version	total
0.1	3117
0.1.2	3167
0.1.3	2953
0.1.4	2729
0.1.5	2815
0.1.6	3174
0.2.0	3095
0.2.1	2937
0.2.2	2630
0.2.3	3178
0.2.4	3205
0.2.5	2671
0.2.6	3078
0.2.7	2277
0.3.0	542
0.3.1	595
0.3.2	6972
