version	total
0.1.0	258
0.1.1	255
0.1.2	241
0.1.4	226
0.1.5	215
0.1.6	224
0.1.7	173
0.1.8	156
0.1.9	159
0.1.10	1529
0.1.11	156
0.1.12	231
