version	total
1.2.0	3129
1.4.0	2706
1.6.0	2713
1.8.0	2674
1.10.0	2962
1.12.0	2686
1.14.0	2527
1.18.0	1866
1.20.0	1349
1.22.0	1112
1.26.0	321
