version	total
1.6.0	5060
1.8.2	5554
1.10.0	2535
1.12.0	2819
1.14.0	2347
1.16.0	2247
1.18.0	3157
1.20.0	2827
1.22.0	2702
1.26.0	2013
1.28.0	1501
1.30.0	1194
1.34.0	467
1.38.0	11
