version	total
0.9	5925
0.11	10703
0.12	10701
0.13	8078
0.14.1	6267
0.15	5745
0.16	5880
0.17	6355
0.18	21397
1.0	12280
1.1	12647
1.2.1	8669
1.3	7447
1.4	26198
1.5	4937
1.6	17616
1.7	18290
2.0	3635
2.1	2848
2.2	3418
2.3	9392
2.4	3383
2.5	1434
2.6	1666
2.7	1320
2.8	7310
