version	total
1.12.0	2111
1.14.1	2212
1.16.0	2118
2.0.0	3010
2.2.0	3018
2.2.4	2990
2.4.0	2914
2.6.0	2796
3.2.0	2546
3.4.0	1708
3.6.0	1511
3.10.0	731
3.14.0	520
