version	total
0.0.2	3660
1.0.0	3136
1.1	2948
1.1.4	2963
1.1.5	2857
2.0.1	3478
2.0.2	3470
2.0.3	3476
2.0.4	3369
2.0.5	4310
2.1.0	3136
2.1.1	3105
2.1.2	4406
2.1.3	2870
2.1.4	8359
