version	total
1.10.0	2896
1.12.0	2904
1.14.0	2855
1.16.0	2900
1.18.0	3151
1.20.0	1950
1.22.0	2004
1.26.0	1596
1.28.0	963
1.30.0	1355
1.34.0	618
1.38.0	51
