version	total
1.46.0	6369
1.48.0	5462
1.50.0	5772
1.52.0	3032
1.54.0	3366
1.56.0	2962
1.58.0	2943
1.60.0	3229
1.62.0	2940
1.64.0	2234
1.68.0	1517
1.70.0	1243
1.72.0	1145
1.76.0	231
1.80.0	35
