version	total
hamtv0.1	3390
hamtv0.2	3120
hamtv0.2.2	2971
hamtv0.3	3153
hamtv0.3.1	3176
hamtv0.3.2	1577
hamtv0.3.3	544
hamtv0.3.4	829
hamtv0.3.5	806
