version	total
2.01	2899
2.02	2643
2.04	2884
2.05.1	2652
2.06	2657
2.07	2641
2.08	2626
2.09	2634
2.09.1	2662
2.09.2	2681
2.11	2592
2.12	2813
2.14	2560
2.16	2487
2.17	2417
2.19	2468
2.21	2211
2.22	1951
2.23	1905
2.24	1683
2.25	1727
2.28	1237
2.28.1	940
2.30	1267
2.31	1076
2.32	1279
2.34	576
2.34.1	847
