version	total
0.1.4	2962
0.1.4.1	2925
0.1.4.2	2997
0.1.5	3116
0.1.6	3133
0.1.7	3010
0.1.8	2919
0.1.9	2813
0.1.10	2450
0.1.11	5270
0.1.12	4447
1.0.0	2431
1.0.1	1988
1.0.2	1969
1.0.3	2010
1.0.4	3223
1.0.5	1642
1.0.6	1258
1.0.7	1583
1.0.8	2428
1.0.10	4782
1.0.11	699
1.1.0	611
1.1.1	922
1.1.2	578
1.2.0	3730
2.0.0	2084
2.0.1	417
