version	total
1.20.0	6422
1.22.0	5308
1.24.0	5436
1.26.0	2747
1.28.0	3111
1.30.0	2312
1.32.0	2957
1.34.0	3233
1.36.0	2925
1.38.0	2787
1.42.0	2094
1.44.0	1569
1.46.0	1275
1.50.0	545
1.54.0	34
