version	total
2.9	5819
3.0	6443
3.1	15677
3.2	7158
4.0.2	7175
4.0.5	4949
4.0.7	4922
4.1.0	5058
4.2.3	5178
4.3.3	5136
4.3.5	5165
4.3.6	7292
4.4.0	4398
4.4.1	3082
4.4.3	4695
4.4.5	4613
4.5.0	3862
4.5.1	2890
4.6.0	26030
