version	total
1.10.0	3412
1.14.0	3008
1.16.0	2995
1.18.0	3237
1.20.0	2437
1.22.0	2636
1.26.0	1834
1.28.0	1295
1.30.0	1272
1.34.0	535
1.38.0	41
