version	total
1.6.0	5167
1.8.0	4823
1.10.0	4539
1.12.0	4080
1.14.0	4050
1.16.0	3292
1.18.0	3591
1.22.0	2199
1.24.0	1343
1.26.0	1081
1.30.0	808
1.34.0	513
