version	total
3.6	12160
3.7.1	6437
3.8.2	5874
3.8.4	8268
3.9	5136
3.9.1	12742
3.10	3522
3.10.1	8156
3.11	8177
3.12	4390
3.12.1	109126
3.13	1499
