version	total
0.4.3	2780
0.4.4	2777
0.4.5	2774
0.4.6	2775
0.4.7	2745
0.4.9	2739
0.4.10	3294
0.4.11	2948
0.4.12	3276
0.4.13	2936
0.4.16	3220
0.5.0	2280
0.6.2	2229
0.6.3	2217
0.6.4	1421
0.7.0	1316
0.7.1	1361
