version	total
1.20.0	2945
1.22.0	3234
1.24.0	2908
1.26.0	2848
1.27.0	2832
1.28.0	3087
1.30.0	2785
1.32.0	2902
1.35.2	2063
1.38.0	1537
1.40.0	1246
1.44.0	505
1.48.0	20
