version	total
1.4.0	7607
1.6.0	5713
1.8.1	5304
1.10.0	3154
1.12.0	3100
1.14.0	3095
1.16.0	3066
1.18.0	3355
1.20.0	3075
1.22.0	2902
1.26.0	2196
1.28.0	1672
1.30.0	1058
1.34.0	327
1.38.0	71
