version	total
3.2.1	4825
3.4.1	4421
3.6.0	3482
3.8.0	3088
3.10.0	3810
3.12.0	3029
3.14.0	3260
3.18.0	2166
3.19.1	1424
3.22.0	1210
3.26.0	474
