version	total
0.0.2	1555
0.0.3	1552
0.1.0	1991
0.2.0	1314
0.3.0	1280
0.4.0	1347
1.0.0	1318
1.1.0	2461
2.0.0	1121
2.0.1	564
2.0.2	851
