version	total
1.14.0	5869
1.16.0	5089
1.18.0	5029
1.20.0	3001
1.22.0	3332
1.24.0	2938
1.26.0	2910
1.28.0	3186
1.30.0	2838
1.32.0	2685
1.36.0	2043
1.37.0	1562
