version	total
1.0.6	4156
1.2.0	3665
1.4.0	3456
1.6.0	3482
1.8.0	3451
1.10.0	2907
1.12.0	3275
1.16.0	2184
1.18.1	1386
1.20.0	1333
1.24.0	637
1.28.0	215
