version	total
1.30.0	6723
1.32.0	5718
1.34.0	6003
1.36.0	3128
1.38.0	3078
1.40.0	2531
1.42.0	2305
1.44.0	2645
1.46.0	2133
1.48.0	2073
1.52.0	2089
1.54.0	1587
1.56.0	1240
1.60.0	599
1.64.0	63
