version	total
1.1.3	5973
1.1.4	5956
1.2.0	5970
1.7.0	5827
1.8.0	5820
1.9.2	5451
2.0.1	5392
2.2.0	7115
2.3.0	5098
2.5.0	3000
2.6.0	3059
2.7.0	2611
2.7.1	3695
2.8.0	14661
