version	total
1.4.0	3105
1.6.0	2688
1.8.0	2680
1.10.0	2668
1.12.0	2878
1.14.0	2644
1.16.0	2480
1.20.0	1757
1.22.1	1268
1.24.0	850
1.28.0	215
