version	total
0.2.0	2683
0.3.0	3043
0.3.1	2599
0.4.0	2429
0.4.1	2174
0.5.0	2001
0.5.1	2236
0.5.2	1916
0.5.3	2723
0.5.4	1856
0.6.0	1388
0.7.0	615
0.7.1	579
0.7.2	1002
0.7.3	258
0.7.4	1018
