version	total
1.1.0	4336
1.1.1	4113
1.2.0	3227
1.2.1	4026
1.2.2	3400
1.2.3	2932
1.2.4	2858
1.2.5	2602
1.2.6	1268
1.2.7	1706
1.2.8	1134
