version	total
1.6.0	3080
1.8.0	3025
1.10.0	3079
1.12.0	3055
1.14.0	3344
1.16.0	3039
1.17.0	1807
1.22.0	1830
1.24.0	1337
1.26.0	1055
1.30.0	659
1.34.0	69
