version	total
0.1.0	2219
0.1.2	2197
0.2.0	2169
0.2.1	1914
0.2.2	2157
0.2.3	2156
0.2.4	2266
0.3.0	1962
0.3.1	1867
0.3.2	2230
0.3.3	1675
0.3.4	1779
0.3.5	1845
0.3.6	1499
0.3.7	2713
0.3.8	1385
0.3.9	1390
0.3.10	1332
0.3.11	1875
0.4.0	2009
0.4.1	1361
0.5.0	2388
0.5.1	4454
