version	total
2.10.0	6061
2.12.0	5377
2.14.0	5648
2.16.0	2888
2.16.1	2926
2.18.0	2845
2.20.0	2892
2.22.0	2819
2.24.0	3209
2.26.0	2733
2.28.0	2749
2.32.0	2097
2.34.0	1454
2.36.0	1179
2.40.0	399
