version	total
1.2.0	2944
1.4.0	2911
1.6.0	2893
1.8.0	2883
1.10.0	2941
1.12.0	2624
1.14.0	2487
1.18.0	1913
1.20.0	1296
1.22.0	517
1.26.0	123
