version	total
1.44.0	8247
1.50.0	5213
1.52.0	5208
1.54.0	5424
1.56.0	2717
1.58.0	3203
1.60.0	2862
1.61.0	2869
1.64.0	3107
1.66.0	2845
1.68.0	2698
1.72.0	2038
1.74.0	1466
1.76.0	1191
1.80.0	440
