version	total
2.12.0	3082
2.14.0	3007
2.16.0	2686
2.18.0	2638
2.20.0	2895
2.22.0	2635
2.24.0	2490
2.28.0	1608
2.30.0	1221
2.32.0	959
2.36.0	176
