version	total
1.2.0	7831
1.4.0	4964
1.6.0	6084
1.8.0	5374
1.10.0	2218
1.10.1	2251
1.12.0	2151
1.14.0	4681
1.18.0	3693
1.20.0	4429
1.22.0	5081
1.26.0	2722
1.28.0	3055
1.34.0	1849
1.38.0	705
