version	total
1.2.0	3069
1.4.0	2865
1.6.0	2771
1.8.0	2903
1.10.0	3351
1.12.0	3038
1.14.0	2886
1.18.0	2246
1.20.0	1752
1.22.0	1432
1.26.0	714
1.30.0	66
