version	total
1.0.0	6070
1.0.1	4383
1.0.2	4942
1.0.3	4235
1.0.4	5471
1.0.5	5063
1.0.6	4160
1.0.7	4321
1.1.0	4757
1.2.0	3590
1.2.1	5172
