version	total
1.4.0	2939
1.6.0	2894
1.8.0	2864
1.10.0	2849
1.12.0	3106
1.14.0	2825
1.16.0	2682
1.20.0	1997
1.22.0	1483
1.24.0	1185
1.28.0	446
