version	total
0.11.0	1978
0.11.1	1914
0.11.2	1814
0.12.0	1805
0.12.1	1645
0.12.2	1602
0.12.3	1508
0.12.4	1378
0.12.5	1181
0.12.6	13778
0.12.7	6867
0.12.8	309
0.12.9	25
