version	total
1.0.0	3058
1.2.0	2995
1.4.0	2976
1.6.0	2992
1.8.0	2968
1.8.1	2953
1.10.0	2741
1.12.0	2629
1.16.0	1976
1.18.0	1485
1.20.0	444
1.24.0	167
1.28.0	31
