version	total
1.18.0	2693
1.20.0	2228
1.22.0	2254
1.24.0	2411
1.26.0	2585
1.28.0	1974
1.30.0	2716
1.34.0	1852
1.36.0	1333
1.38.0	1021
1.42.0	285
