version	total
1.4.1	2770
2.0.2	3071
2.2.0	2754
2.4.0	2693
2.6.0	2982
2.8.0	2667
2.10.0	2600
2.14.0	1993
2.16.0	1351
2.18.0	1182
2.22.0	346
