version	total
1.40.0	5424
1.42.0	5536
1.44.0	2923
1.46.0	2849
1.48.0	2932
1.50.0	2712
1.52.0	2978
1.54.0	2676
1.56.0	2528
1.60.0	1323
1.62.0	999
1.64.0	658
1.68.1	52
