version	total
0.2.0	5538
0.2.1	5569
0.2.2	5524
0.2.3	5575
0.2.4	5541
0.2.5	5559
0.2.6	6475
0.3.0	6469
0.3.1	7236
0.3.2	7535
0.3.3	5515
0.3.4	6081
0.3.5	6249
0.3.6	5562
0.3.7	6522
0.3.8	5378
0.3.9	8863
0.4.0	5060
0.4.1	5326
1.0	3398
1.1	2703
