version	total
1.6.0	2679
1.8.1	2626
1.10.0	2690
1.12.0	2661
1.14.0	2650
1.14.1	2635
1.16.0	2689
1.18.0	2526
1.22.0	1863
1.24.0	1331
1.26.0	1015
1.30.0	240
