version	total
2.20.0	2949
2.22.0	3249
2.24.0	2909
2.26.0	2892
2.27.0	2870
2.28.0	3125
2.30.0	2896
2.32.0	2959
2.36.0	2058
2.38.0	1532
2.40.0	1071
2.44.0	309
2.48.0	43
