version	total
1.48.0	4848
1.50.0	5794
1.52.0	5497
1.54.0	4620
1.56.0	4386
1.58.0	3922
1.60.0	3916
1.62.0	3118
1.64.0	3383
1.68.0	2325
1.70.0	1406
1.72.0	1088
1.76.0	576
