version	total
1.4.0	5618
1.6.0	4557
1.8.0	4999
1.10.0	2812
1.10.1	2818
1.12.0	2765
1.14.0	2759
1.16.0	2724
1.18.0	2910
1.20.0	2659
1.22.0	2510
1.26.0	1856
1.28.0	1326
1.30.0	1029
1.34.0	304
