version	total
1.14.0	2818
1.16.0	2783
1.18.0	2777
1.20.0	2784
1.22.0	3022
1.24.0	2771
1.26.0	2838
1.29.0	1980
1.32.0	1138
1.34.0	955
1.38.0	274
