version	total
1.34.0	5345
1.36.0	5881
1.38.0	4985
1.40.0	5054
1.42.0	4434
1.44.0	3993
1.46.0	4008
1.48.0	3183
1.50.0	2701
1.54.0	1546
1.56.0	1409
1.58.0	1322
1.62.0	664
1.66.0	266
