version	total
1.0.9	4601
1.1.1	5827
2.0.1	5765
2.1.0	5704
2.2.0	7397
2.2.1	7351
2.2.2	7384
3.0.0	5455
3.1.1	5505
3.2.0	6169
3.3.0	5432
3.3.3	5695
4.0.1	49779
