version	total
1.22.0	3052
1.24.0	3027
1.26.0	3000
1.28.0	2959
1.30.0	3273
1.32.0	2295
1.34.0	2174
1.38.0	1658
1.40.0	1169
1.42.0	1028
1.46.0	471
1.50.0	40
