version	total
0.2.0	1161
0.3.0	1034
0.3.1	1043
0.4.0	982
0.5.0	1328
0.5.1	1075
0.6.1	993
0.6.2	1575
0.6.3	811
0.6.4	783
0.6.5	1218
0.7.0	637
0.7.1	574
0.7.2	568
0.7.3	536
0.8.0	488
0.8.1	493
0.9.0	728
0.9.1	215
0.9.2	1006
0.9.3	837
0.9.4	826
0.10.0	156
