version	total
2.22.0	7053
2.24.1	5545
2.26.0	5721
2.28.0	3226
2.30.0	2917
2.32.0	3256
2.34.0	2860
2.36.0	3544
2.38.0	3157
2.40.1	2818
2.44.0	2505
2.46.0	1306
2.48.0	1241
2.52.0	732
