version	total
1.6.0	3160
1.8.0	3086
1.10.0	3054
1.12.0	3021
1.14.0	3337
1.16.0	3022
1.18.0	3119
1.22.0	1241
1.24.0	693
1.26.0	461
1.30.0	640
1.34.0	67
