version	total
1.0.0	2874
1.2.0	2932
1.4.0	2908
1.6.0	3177
1.8.0	2880
1.10.0	2729
1.14.0	2071
1.16.0	1547
1.18.0	1249
1.22.0	514
1.26.0	30
