version	total
3.36.0	5423
3.38.0	5911
3.40.0	5212
3.42.0	5474
3.44.0	4522
3.46.0	4026
3.48.0	4074
3.50.0	3369
3.52.0	3766
3.56.0	2769
3.58.0	1572
3.60.0	2149
3.64.0	861
3.68.0	885
