version	total
1.14.0	2712
1.16.0	2642
1.18.0	2651
1.20.0	2644
1.22.0	2849
1.24.0	2617
1.26.0	2665
1.30.0	1168
1.32.0	1277
1.34.0	992
1.38.0	231
1.38.1	92
