version	total
0.2.2	3010
0.2.3	2955
0.2.4	2914
0.2.5	3025
0.3.0	2902
0.3.1	3199
0.3.2	3281
0.3.4	3068
0.3.5	3274
0.3.6	5430
0.3.7	2902
0.3.8	2883
0.3.9	3800
0.3.10	3442
0.3.11	2021
0.3.12	1694
0.3.13	1609
0.3.15	1246
0.3.16	583
