version	total
1.4.0	5136
1.6.2	5595
1.8.0	2847
1.10.0	2897
1.10.3	2856
1.12.0	2837
1.14.0	2765
1.16.0	3008
1.18.0	2735
1.20.0	2535
1.24.0	1884
1.26.0	1378
1.28.0	1075
1.32.0	341
