version	total
1.46.0	5265
1.48.0	5477
1.50.0	2991
1.52.0	2945
1.54.0	2922
1.56.0	2900
1.58.0	3142
1.60.0	1935
1.62.0	1815
1.66.0	1824
1.68.0	1286
1.70.0	1240
1.74.0	507
1.78.0	24
