version	total
1.10.1	3006
1.12.0	2966
1.14.0	2972
1.16.0	2944
1.18.0	3189
1.20.0	2919
1.22.0	2789
1.26.0	2117
1.28.0	1601
1.30.0	1299
1.34.0	562
1.38.0	38
